dir,image_size,repo_id,transform,distance_metric,file,distance
/mnt/hdd-data/vaidya/dataset_512/midjourneyV6,512,max,clean,lpips_vgg_2,i1_mmsec_A_group_of_young_men_standing_on_top_of_a_sandy_beac_63ddf6b2-85f6-4bda-b0ed-5c687c806851_3.png,-0.02837366610765457
/mnt/hdd-data/vaidya/dataset_512/midjourneyV6,512,max,clean,lpips_vgg_2,i1_mmsec_A_herd_of_cows_standing_on_a_grass_covered_hillside__891e1ef0-b920-4adb-9388-2c57f06efd84_0.png,-0.04037393629550934
/mnt/hdd-data/vaidya/dataset_512/midjourneyV6,512,max,clean,lpips_vgg_2,i1_mmsec_A_herd_of_cows_standing_on_a_grass_covered_hillside__891e1ef0-b920-4adb-9388-2c57f06efd84_1.png,-0.04459335654973984
/mnt/hdd-data/vaidya/dataset_512/midjourneyV6,512,max,clean,lpips_vgg_2,i1_mmsec_A_herd_of_cows_standing_on_a_grass_covered_hillside__891e1ef0-b920-4adb-9388-2c57f06efd84_2.png,-0.03006073832511902
/mnt/hdd-data/vaidya/dataset_512/midjourneyV6,512,max,clean,lpips_vgg_2,i1_mmsec_A_herd_of_cows_standing_on_a_grass_covered_hillside__891e1ef0-b920-4adb-9388-2c57f06efd84_3.png,-0.04729973524808884
/mnt/hdd-data/vaidya/dataset_512/midjourneyV6,512,max,clean,lpips_vgg_2,i1_mmsec_A_large_brown_and_black_dog_laying_on_the_back_of_a__f185a979-8320-4f68-8b97-dfae98b47db0_0.png,-0.029971932992339134
/mnt/hdd-data/vaidya/dataset_512/midjourneyV6,512,max,clean,lpips_vgg_2,i1_mmsec_A_large_brown_and_black_dog_laying_on_the_back_of_a__f185a979-8320-4f68-8b97-dfae98b47db0_1.png,-0.029364831745624542
/mnt/hdd-data/vaidya/dataset_512/midjourneyV6,512,max,clean,lpips_vgg_2,i1_mmsec_A_large_brown_and_black_dog_laying_on_the_back_of_a__f185a979-8320-4f68-8b97-dfae98b47db0_2.png,-0.028912829235196114
/mnt/hdd-data/vaidya/dataset_512/midjourneyV6,512,max,clean,lpips_vgg_2,i1_mmsec_A_large_brown_and_black_dog_laying_on_the_back_of_a__f185a979-8320-4f68-8b97-dfae98b47db0_3.png,-0.03263717517256737
/mnt/hdd-data/vaidya/dataset_512/midjourneyV6,512,max,clean,lpips_vgg_2,i1_mmsec_A_large_brown_dog_sitting_on_top_of_a_couch_photogra_da03b035-dc8d-428e-a592-010f7234eacc_0.png,-0.029233619570732117
/mnt/hdd-data/vaidya/dataset_512/midjourneyV6,512,max,clean,lpips_vgg_2,i1_mmsec_A_large_brown_dog_sitting_on_top_of_a_couch_photogra_da03b035-dc8d-428e-a592-010f7234eacc_1.png,-0.036938171833753586
/mnt/hdd-data/vaidya/dataset_512/midjourneyV6,512,max,clean,lpips_vgg_2,i1_mmsec_A_large_brown_dog_sitting_on_top_of_a_couch_photogra_da03b035-dc8d-428e-a592-010f7234eacc_2.png,-0.023330260068178177
/mnt/hdd-data/vaidya/dataset_512/midjourneyV6,512,max,clean,lpips_vgg_2,i1_mmsec_A_large_brown_dog_sitting_on_top_of_a_couch_photogra_da03b035-dc8d-428e-a592-010f7234eacc_3.png,-0.03169848397374153
/mnt/hdd-data/vaidya/dataset_512/midjourneyV6,512,max,clean,lpips_vgg_2,i1_mmsec_A_large_grey_horse_is_behind_a_wooden_fence_photogra_939b474a-4627-43de-9331-41f55f9a3f1c_0.png,-0.02898024395108223
/mnt/hdd-data/vaidya/dataset_512/midjourneyV6,512,max,clean,lpips_vgg_2,i1_mmsec_A_large_grey_horse_is_behind_a_wooden_fence_photogra_939b474a-4627-43de-9331-41f55f9a3f1c_1.png,-0.03165813907980919
/mnt/hdd-data/vaidya/dataset_512/midjourneyV6,512,max,clean,lpips_vgg_2,i1_mmsec_A_large_grey_horse_is_behind_a_wooden_fence_photogra_939b474a-4627-43de-9331-41f55f9a3f1c_2.png,-0.028305912390351295
/mnt/hdd-data/vaidya/dataset_512/midjourneyV6,512,max,clean,lpips_vgg_2,i1_mmsec_A_large_grey_horse_is_behind_a_wooden_fence_photogra_939b474a-4627-43de-9331-41f55f9a3f1c_3.png,-0.03123646229505539
/mnt/hdd-data/vaidya/dataset_512/midjourneyV6,512,max,clean,lpips_vgg_2,i1_mmsec_A_large_group_of_skiers_gather_at_the_top_of_a_hil_p_7330ed01-7451-4735-b591-5f2a0bd1d8c6_0.png,-0.039711304008960724
